penne_pasta,28.0,489.0,42.6,25.8,21.6,34.84662576687116,47.484662576687114,17.66871165644172
eggs,2.0,489.0,42.6,25.8,21.6,34.84662576687116,47.484662576687114,17.66871165644172
salmon,85.0,489.0,42.6,25.8,21.6,34.84662576687116,47.484662576687114,17.66871165644172
